LAMMPS Description

     5184  atoms
     0  bonds
     0  angles
     0  dihedrals
     0  impropers

     2  atom types

  0.0 42.72 xlo xhi
  0.0 42.72 ylo yhi
  0.0 42.72 zlo zhi

Masses

    1 28.0855
    2  15.9994

Atoms # atomic

802 2 6.23 40.05 24.03
803 2 2.67 38.27 22.25
804 2 4.45 36.49 25.81
805 2 0.89 40.05 25.81
806 2 4.45 40.05 22.25
807 2 2.67 41.83 25.81
808 2 2.67 36.49 24.03
809 2 4.45 38.27 27.59
810 2 6.23 38.27 25.81
811 2 2.67 40.05 27.59
812 2 0.89 41.83 27.59
813 2 0.89 38.27 24.03
814 2 4.45 41.83 24.03
815 2 6.23 41.83 22.25
816 2 6.23 36.49 27.59
817 1 0.0 35.6 28.48
818 1 0.0 39.16 32.04
819 1 1.78 37.38 30.26
820 1 3.56 35.6 32.04
821 1 1.78 40.94 33.82
822 1 5.34 40.94 30.26
823 1 3.56 39.16 28.48
824 1 5.34 37.38 33.82
825 2 0.89 36.49 29.37
826 2 6.23 40.05 31.15
827 2 2.67 38.27 29.37
828 2 4.45 36.49 32.93
829 2 0.89 40.05 32.93
830 2 4.45 40.05 29.37
831 2 2.67 41.83 32.93
832 2 2.67 36.49 31.15
833 2 4.45 38.27 34.71
834 2 6.23 38.27 32.93
835 2 2.67 40.05 34.71
836 2 0.89 41.83 34.71
837 2 0.89 38.27 31.15
838 2 4.45 41.83 31.15
839 2 6.23 41.83 29.37
840 2 6.23 36.49 34.71
841 1 0.0 35.6 35.6
842 1 0.0 39.16 39.16
843 1 1.78 37.38 37.38
844 1 3.56 35.6 39.16
845 1 1.78 40.94 40.94
846 1 5.34 40.94 37.38
847 1 3.56 39.16 35.6
848 1 5.34 37.38 40.94
849 2 0.89 36.49 36.49
850 2 6.23 40.05 38.27
851 2 2.67 38.27 36.49
852 2 4.45 36.49 40.05
853 2 0.89 40.05 40.05
854 2 4.45 40.05 36.49
855 2 2.67 41.83 40.05
856 2 2.67 36.49 38.27
857 2 4.45 38.27 41.83
858 2 6.23 38.27 40.05
859 2 2.67 40.05 41.83
860 2 0.89 41.83 41.83
861 2 0.89 38.27 38.27
862 2 4.45 41.83 38.27
863 2 6.23 41.83 36.49
864 2 6.23 36.49 41.83
865 1 7.12 0.0 0.0
866 1 7.12 3.56 3.56
867 1 8.9 1.78 1.78
868 1 10.68 0.0 3.56
869 1 8.9 5.34 5.34
870 1 12.46 5.34 1.78
871 1 10.68 3.56 0.0
872 1 12.46 1.78 5.34
873 2 8.01 0.89 0.89
874 2 13.35 4.45 2.67
875 2 9.79 2.67 0.89
876 2 11.57 0.89 4.45
877 2 8.01 4.45 4.45
878 2 11.57 4.45 0.89
879 2 9.79 6.23 4.45
880 2 9.79 0.89 2.67
881 2 11.57 2.67 6.23
882 2 13.35 2.67 4.45
883 2 9.79 4.45 6.23
884 2 8.01 6.23 6.23
885 2 8.01 2.67 2.67
886 2 11.57 6.23 2.67
887 2 13.35 6.23 0.89
888 2 13.35 0.89 6.23
889 1 7.12 0.0 7.12
890 1 7.12 3.56 10.68
891 1 8.9 1.78 8.9
892 1 10.68 0.0 10.68
893 1 8.9 5.34 12.46
894 1 12.46 5.34 8.9
895 1 10.68 3.56 7.12
896 1 12.46 1.78 12.46
897 2 8.01 0.89 8.01
898 2 13.35 4.45 9.79
899 2 9.79 2.67 8.01
900 2 11.57 0.89 11.57
901 2 8.01 4.45 11.57
902 2 11.57 4.45 8.01
903 2 9.79 6.23 11.57
904 2 9.79 0.89 9.79
905 2 11.57 2.67 13.35
906 2 13.35 2.67 11.57
907 2 9.79 4.45 13.35
908 2 8.01 6.23 13.35
909 2 8.01 2.67 9.79
910 2 11.57 6.23 9.79
911 2 13.35 6.23 8.01
912 2 13.35 0.89 13.35
913 1 7.12 0.0 14.24
914 1 7.12 3.56 17.8
915 1 8.9 1.78 16.02
916 1 10.68 0.0 17.8
917 1 8.9 5.34 19.58
918 1 12.46 5.34 16.02
919 1 10.68 3.56 14.24
920 1 12.46 1.78 19.58
921 2 8.01 0.89 15.13
922 2 13.35 4.45 16.91
923 2 9.79 2.67 15.13
924 2 11.57 0.89 18.69
925 2 8.01 4.45 18.69
926 2 11.57 4.45 15.13
927 2 9.79 6.23 18.69
928 2 9.79 0.89 16.91
929 2 11.57 2.67 20.47
930 2 13.35 2.67 18.69
931 2 9.79 4.45 20.47
932 2 8.01 6.23 20.47
933 2 8.01 2.67 16.91
934 2 11.57 6.23 16.91
935 2 13.35 6.23 15.13
936 2 13.35 0.89 20.47
937 1 7.12 0.0 21.36
938 1 7.12 3.56 24.92
939 1 8.9 1.78 23.14
940 1 10.68 0.0 24.92
941 1 8.9 5.34 26.7
942 1 12.46 5.34 23.14
943 1 10.68 3.56 21.36
944 1 12.46 1.78 26.7
945 2 8.01 0.89 22.25
946 2 13.35 4.45 24.03
947 2 9.79 2.67 22.25
948 2 11.57 0.89 25.81
949 2 8.01 4.45 25.81
950 2 11.57 4.45 22.25
951 2 9.79 6.23 25.81
952 2 9.79 0.89 24.03
953 2 11.57 2.67 27.59
954 2 13.35 2.67 25.81
955 2 9.79 4.45 27.59
956 2 8.01 6.23 27.59
957 2 8.01 2.67 24.03
958 2 11.57 6.23 24.03
959 2 13.35 6.23 22.25
960 2 13.35 0.89 27.59
961 1 7.12 0.0 28.48
962 1 7.12 3.56 32.04
963 1 8.9 1.78 30.26
964 1 10.68 0.0 32.04
965 1 8.9 5.34 33.82
966 1 12.46 5.34 30.26
967 1 10.68 3.56 28.48
968 1 12.46 1.78 33.82
969 2 8.01 0.89 29.37
970 2 13.35 4.45 31.15
971 2 9.79 2.67 29.37
972 2 11.57 0.89 32.93
973 2 8.01 4.45 32.93
974 2 11.57 4.45 29.37
975 2 9.79 6.23 32.93
976 2 9.79 0.89 31.15
977 2 11.57 2.67 34.71
978 2 13.35 2.67 32.93
979 2 9.79 4.45 34.71
980 2 8.01 6.23 34.71
981 2 8.01 2.67 31.15
982 2 11.57 6.23 31.15
983 2 13.35 6.23 29.37
984 2 13.35 0.89 34.71
985 1 7.12 0.0 35.6
986 1 7.12 3.56 39.16
987 1 8.9 1.78 37.38
988 1 10.68 0.0 39.16
989 1 8.9 5.34 40.94
990 1 12.46 5.34 37.38
991 1 10.68 3.56 35.6
992 1 12.46 1.78 40.94
993 2 8.01 0.89 36.49
994 2 13.35 4.45 38.27
995 2 9.79 2.67 36.49
996 2 11.57 0.89 40.05
997 2 8.01 4.45 40.05
998 2 11.57 4.45 36.49
999 2 9.79 6.23 40.05
1000 2 9.79 0.89 38.27
1001 2 11.57 2.67 41.83
1002 2 13.35 2.67 40.05
1003 2 9.79 4.45 41.83
1004 2 8.01 6.23 41.83
1005 2 8.01 2.67 38.27
1006 2 11.57 6.23 38.27
1007 2 13.35 6.23 36.49
1008 2 13.35 0.89 41.83
1009 1 7.12 7.12 0.0
1010 1 7.12 10.68 3.56
1011 1 8.9 8.9 1.78
1012 1 10.68 7.12 3.56
1013 1 8.9 12.46 5.34
1014 1 12.46 12.46 1.78
1015 1 10.68 10.68 0.0
1016 1 12.46 8.9 5.34
1017 2 8.01 8.01 0.89
1018 2 13.35 11.57 2.67
1019 2 9.79 9.79 0.89
1020 2 11.57 8.01 4.45
1021 2 8.01 11.57 4.45
1022 2 11.57 11.57 0.89
1023 2 9.79 13.35 4.45
1024 2 9.79 8.01 2.67
1025 2 11.57 9.79 6.23
1026 2 13.35 9.79 4.45
1027 2 9.79 11.57 6.23
1028 2 8.01 13.35 6.23
1029 2 8.01 9.79 2.67
1030 2 11.57 13.35 2.67
1031 2 13.35 13.35 0.89
1032 2 13.35 8.01 6.23
1033 1 7.12 7.12 7.12
1034 1 7.12 10.68 10.68
1035 1 8.9 8.9 8.9
1036 1 10.68 7.12 10.68
1037 1 8.9 12.46 12.46
1038 1 12.46 12.46 8.9
1039 1 10.68 10.68 7.12
1040 1 12.46 8.9 12.46
1041 2 8.01 8.01 8.01
1042 2 13.35 11.57 9.79
1043 2 9.79 9.79 8.01
1044 2 11.57 8.01 11.57
1045 2 8.01 11.57 11.57
1046 2 11.57 11.57 8.01
1047 2 9.79 13.35 11.57
1048 2 9.79 8.01 9.79
1049 2 11.57 9.79 13.35
1050 2 13.35 9.79 11.57
1051 2 9.79 11.57 13.35
1052 2 8.01 13.35 13.35
1053 2 8.01 9.79 9.79
1054 2 11.57 13.35 9.79
1055 2 13.35 13.35 8.01
1056 2 13.35 8.01 13.35
1057 1 7.12 7.12 14.24
1058 1 7.12 10.68 17.8
1059 1 8.9 8.9 16.02
1060 1 10.68 7.12 17.8
1061 1 8.9 12.46 19.58
1062 1 12.46 12.46 16.02
1063 1 10.68 10.68 14.24
1064 1 12.46 8.9 19.58
1065 2 8.01 8.01 15.13
1066 2 13.35 11.57 16.91
1067 2 9.79 9.79 15.13
1068 2 11.57 8.01 18.69
1069 2 8.01 11.57 18.69
1070 2 11.57 11.57 15.13
1071 2 9.79 13.35 18.69
1072 2 9.79 8.01 16.91
1073 2 11.57 9.79 20.47
1074 2 13.35 9.79 18.69
1075 2 9.79 11.57 20.47
1076 2 8.01 13.35 20.47
1077 2 8.01 9.79 16.91
1078 2 11.57 13.35 16.91
1079 2 13.35 13.35 15.13
1080 2 13.35 8.01 20.47
1081 1 7.12 7.12 21.36
1082 1 7.12 10.68 24.92
1083 1 8.9 8.9 23.14
1084 1 10.68 7.12 24.92
1085 1 8.9 12.46 26.7
1086 1 12.46 12.46 23.14
1087 1 10.68 10.68 21.36
1088 1 12.46 8.9 26.7
1089 2 8.01 8.01 22.25
1090 2 13.35 11.57 24.03
1091 2 9.79 9.79 22.25
1092 2 11.57 8.01 25.81
1093 2 8.01 11.57 25.81
1094 2 11.57 11.57 22.25
1095 2 9.79 13.35 25.81
1096 2 9.79 8.01 24.03
1097 2 11.57 9.79 27.59
1098 2 13.35 9.79 25.81
1099 2 9.79 11.57 27.59
1100 2 8.01 13.35 27.59
1101 2 8.01 9.79 24.03
1102 2 11.57 13.35 24.03
1103 2 13.35 13.35 22.25
1104 2 13.35 8.01 27.59
1105 1 7.12 7.12 28.48
1106 1 7.12 10.68 32.04
1107 1 8.9 8.9 30.26
1108 1 10.68 7.12 32.04
1109 1 8.9 12.46 33.82
1110 1 12.46 12.46 30.26
1111 1 10.68 10.68 28.48
1112 1 12.46 8.9 33.82
1113 2 8.01 8.01 29.37
1114 2 13.35 11.57 31.15
1115 2 9.79 9.79 29.37
1116 2 11.57 8.01 32.93
1117 2 8.01 11.57 32.93
1118 2 11.57 11.57 29.37
1119 2 9.79 13.35 32.93
1120 2 9.79 8.01 31.15
1121 2 11.57 9.79 34.71
1122 2 13.35 9.79 32.93
1123 2 9.79 11.57 34.71
1124 2 8.01 13.35 34.71
1125 2 8.01 9.79 31.15
1126 2 11.57 13.35 31.15
1127 2 13.35 13.35 29.37
1128 2 13.35 8.01 34.71
1129 1 7.12 7.12 35.6
1130 1 7.12 10.68 39.16
1131 1 8.9 8.9 37.38
1132 1 10.68 7.12 39.16
1133 1 8.9 12.46 40.94
1134 1 12.46 12.46 37.38
1135 1 10.68 10.68 35.6
1136 1 12.46 8.9 40.94
1137 2 8.01 8.01 36.49
1138 2 13.35 11.57 38.27
1139 2 9.79 9.79 36.49
1140 2 11.57 8.01 40.05
1141 2 8.01 11.57 40.05
1142 2 11.57 11.57 36.49
1143 2 9.79 13.35 40.05
1144 2 9.79 8.01 38.27
1145 2 11.57 9.79 41.83
1146 2 13.35 9.79 40.05
1147 2 9.79 11.57 41.83
1148 2 8.01 13.35 41.83
1149 2 8.01 9.79 38.27
1150 2 11.57 13.35 38.27
1151 2 13.35 13.35 36.49
1152 2 13.35 8.01 41.83
1153 1 7.12 14.24 0.0
1154 1 7.12 17.8 3.56
1155 1 8.9 16.02 1.78
1156 1 10.68 14.24 3.56
1157 1 8.9 19.58 5.34
1158 1 12.46 19.58 1.78
1159 1 10.68 17.8 0.0
1160 1 12.46 16.02 5.34
1161 2 8.01 15.13 0.89
1162 2 13.35 18.69 2.67
1163 2 9.79 16.91 0.89
1164 2 11.57 15.13 4.45
1165 2 8.01 18.69 4.45
1166 2 11.57 18.69 0.89
1167 2 9.79 20.47 4.45
1168 2 9.79 15.13 2.67
1169 2 11.57 16.91 6.23
1170 2 13.35 16.91 4.45
1171 2 9.79 18.69 6.23
1172 2 8.01 20.47 6.23
1173 2 8.01 16.91 2.67
1174 2 11.57 20.47 2.67
1175 2 13.35 20.47 0.89
1176 2 13.35 15.13 6.23
1177 1 7.12 14.24 7.12
1178 1 7.12 17.8 10.68
1179 1 8.9 16.02 8.9
1180 1 10.68 14.24 10.68
1181 1 8.9 19.58 12.46
1182 1 12.46 19.58 8.9
1183 1 10.68 17.8 7.12
1184 1 12.46 16.02 12.46
1185 2 8.01 15.13 8.01
1186 2 13.35 18.69 9.79
1187 2 9.79 16.91 8.01
1188 2 11.57 15.13 11.57
1189 2 8.01 18.69 11.57
1190 2 11.57 18.69 8.01
1191 2 9.79 20.47 11.57
1192 2 9.79 15.13 9.79
1193 2 11.57 16.91 13.35
1194 2 13.35 16.91 11.57
1195 2 9.79 18.69 13.35
1196 2 8.01 20.47 13.35
1197 2 8.01 16.91 9.79
1198 2 11.57 20.47 9.79
1199 2 13.35 20.47 8.01
1200 2 13.35 15.13 13.35
1201 1 7.12 14.24 14.24
1202 1 7.12 17.8 17.8
1203 1 8.9 16.02 16.02
1204 1 10.68 14.24 17.8
1205 1 8.9 19.58 19.58
1206 1 12.46 19.58 16.02
1207 1 10.68 17.8 14.24
1208 1 12.46 16.02 19.58
1209 2 8.01 15.13 15.13
1210 2 13.35 18.69 16.91
1211 2 9.79 16.91 15.13
1212 2 11.57 15.13 18.69
1213 2 8.01 18.69 18.69
1214 2 11.57 18.69 15.13
1215 2 9.79 20.47 18.69
1216 2 9.79 15.13 16.91
1217 2 11.57 16.91 20.47
1218 2 13.35 16.91 18.69
1219 2 9.79 18.69 20.47
1220 2 8.01 20.47 20.47
1221 2 8.01 16.91 16.91
1222 2 11.57 20.47 16.91
1223 2 13.35 20.47 15.13
1224 2 13.35 15.13 20.47
1225 1 7.12 14.24 21.36
1226 1 7.12 17.8 24.92
1227 1 8.9 16.02 23.14
1228 1 10.68 14.24 24.92
1229 1 8.9 19.58 26.7
1230 1 12.46 19.58 23.14
1231 1 10.68 17.8 21.36
1232 1 12.46 16.02 26.7
1233 2 8.01 15.13 22.25
1234 2 13.35 18.69 24.03
1235 2 9.79 16.91 22.25
1236 2 11.57 15.13 25.81
1237 2 8.01 18.69 25.81
1238 2 11.57 18.69 22.25
1239 2 9.79 20.47 25.81
1240 2 9.79 15.13 24.03
1241 2 11.57 16.91 27.59
1242 2 13.35 16.91 25.81
1243 2 9.79 18.69 27.59
1244 2 8.01 20.47 27.59
1245 2 8.01 16.91 24.03
1246 2 11.57 20.47 24.03
1247 2 13.35 20.47 22.25
1248 2 13.35 15.13 27.59
1249 1 7.12 14.24 28.48
1250 1 7.12 17.8 32.04
1251 1 8.9 16.02 30.26
1252 1 10.68 14.24 32.04
1253 1 8.9 19.58 33.82
1254 1 12.46 19.58 30.26
1255 1 10.68 17.8 28.48
1256 1 12.46 16.02 33.82
1257 2 8.01 15.13 29.37
1258 2 13.35 18.69 31.15
1259 2 9.79 16.91 29.37
1260 2 11.57 15.13 32.93
1261 2 8.01 18.69 32.93
1262 2 11.57 18.69 29.37
1263 2 9.79 20.47 32.93
1264 2 9.79 15.13 31.15
1265 2 11.57 16.91 34.71
1266 2 13.35 16.91 32.93
1267 2 9.79 18.69 34.71
1268 2 8.01 20.47 34.71
1269 2 8.01 16.91 31.15
1270 2 11.57 20.47 31.15
1271 2 13.35 20.47 29.37
1272 2 13.35 15.13 34.71
1273 1 7.12 14.24 35.6
1274 1 7.12 17.8 39.16
1275 1 8.9 16.02 37.38
1276 1 10.68 14.24 39.16
1277 1 8.9 19.58 40.94
1278 1 12.46 19.58 37.38
1279 1 10.68 17.8 35.6
1280 1 12.46 16.02 40.94
1281 2 8.01 15.13 36.49
1282 2 13.35 18.69 38.27
1283 2 9.79 16.91 36.49
1284 2 11.57 15.13 40.05
1285 2 8.01 18.69 40.05
1286 2 11.57 18.69 36.49
1287 2 9.79 20.47 40.05
1288 2 9.79 15.13 38.27
1289 2 11.57 16.91 41.83
1290 2 13.35 16.91 40.05
1291 2 9.79 18.69 41.83
1292 2 8.01 20.47 41.83
1293 2 8.01 16.91 38.27
1294 2 11.57 20.47 38.27
1295 2 13.35 20.47 36.49
1296 2 13.35 15.13 41.83
1297 1 7.12 21.36 0.0
1298 1 7.12 24.92 3.56
1299 1 8.9 23.14 1.78
1300 1 10.68 21.36 3.56
1301 1 8.9 26.7 5.34
1302 1 12.46 26.7 1.78
1303 1 10.68 24.92 0.0
1304 1 12.46 23.14 5.34
1305 2 8.01 22.25 0.89
1306 2 13.35 25.81 2.67
1307 2 9.79 24.03 0.89
1308 2 11.57 22.25 4.45
1309 2 8.01 25.81 4.45
1310 2 11.57 25.81 0.89
1311 2 9.79 27.59 4.45
1312 2 9.79 22.25 2.67
1313 2 11.57 24.03 6.23
1314 2 13.35 24.03 4.45
1315 2 9.79 25.81 6.23
1316 2 8.01 27.59 6.23
1317 2 8.01 24.03 2.67
1318 2 11.57 27.59 2.67
1319 2 13.35 27.59 0.89
1320 2 13.35 22.25 6.23
1321 1 7.12 21.36 7.12
1322 1 7.12 24.92 10.68
1323 1 8.9 23.14 8.9
1324 1 10.68 21.36 10.68
1325 1 8.9 26.7 12.46
1326 1 12.46 26.7 8.9
1327 1 10.68 24.92 7.12
1328 1 12.46 23.14 12.46
1329 2 8.01 22.25 8.01
1330 2 13.35 25.81 9.79
1331 2 9.79 24.03 8.01
1332 2 11.57 22.25 11.57
1333 2 8.01 25.81 11.57
1334 2 11.57 25.81 8.01
1335 2 9.79 27.59 11.57
1336 2 9.79 22.25 9.79
1337 2 11.57 24.03 13.35
1338 2 13.35 24.03 11.57
1339 2 9.79 25.81 13.35
1340 2 8.01 27.59 13.35
1341 2 8.01 24.03 9.79
1342 2 11.57 27.59 9.79
1343 2 13.35 27.59 8.01
1344 2 13.35 22.25 13.35
1345 1 7.12 21.36 14.24
1346 1 7.12 24.92 17.8
1347 1 8.9 23.14 16.02
1348 1 10.68 21.36 17.8
1349 1 8.9 26.7 19.58
1350 1 12.46 26.7 16.02
1351 1 10.68 24.92 14.24
1352 1 12.46 23.14 19.58
1353 2 8.01 22.25 15.13
1354 2 13.35 25.81 16.91
1355 2 9.79 24.03 15.13
1356 2 11.57 22.25 18.69
1357 2 8.01 25.81 18.69
1358 2 11.57 25.81 15.13
1359 2 9.79 27.59 18.69
1360 2 9.79 22.25 16.91
1361 2 11.57 24.03 20.47
1362 2 13.35 24.03 18.69
1363 2 9.79 25.81 20.47
1364 2 8.01 27.59 20.47
1365 2 8.01 24.03 16.91
1366 2 11.57 27.59 16.91
1367 2 13.35 27.59 15.13
1368 2 13.35 22.25 20.47
1369 1 7.12 21.36 21.36
1370 1 7.12 24.92 24.92
1371 1 8.9 23.14 23.14
1372 1 10.68 21.36 24.92
1373 1 8.9 26.7 26.7
1374 1 12.46 26.7 23.14
1375 1 10.68 24.92 21.36
1376 1 12.46 23.14 26.7
1377 2 8.01 22.25 22.25
1378 2 13.35 25.81 24.03
1379 2 9.79 24.03 22.25
1380 2 11.57 22.25 25.81
1381 2 8.01 25.81 25.81
1382 2 11.57 25.81 22.25
1383 2 9.79 27.59 25.81
1384 2 9.79 22.25 24.03
1385 2 11.57 24.03 27.59
1386 2 13.35 24.03 25.81
1387 2 9.79 25.81 27.59
1388 2 8.01 27.59 27.59
1389 2 8.01 24.03 24.03
1390 2 11.57 27.59 24.03
1391 2 13.35 27.59 22.25
1392 2 13.35 22.25 27.59
1393 1 7.12 21.36 28.48
1394 1 7.12 24.92 32.04
1395 1 8.9 23.14 30.26
1396 1 10.68 21.36 32.04
1397 1 8.9 26.7 33.82
1398 1 12.46 26.7 30.26
1399 1 10.68 24.92 28.48
1400 1 12.46 23.14 33.82
1401 2 8.01 22.25 29.37
1402 2 13.35 25.81 31.15
1403 2 9.79 24.03 29.37
1404 2 11.57 22.25 32.93
1405 2 8.01 25.81 32.93
1406 2 11.57 25.81 29.37
1407 2 9.79 27.59 32.93
1408 2 9.79 22.25 31.15
1409 2 11.57 24.03 34.71
1410 2 13.35 24.03 32.93
1411 2 9.79 25.81 34.71
1412 2 8.01 27.59 34.71
1413 2 8.01 24.03 31.15
1414 2 11.57 27.59 31.15
1415 2 13.35 27.59 29.37
1416 2 13.35 22.25 34.71
1417 1 7.12 21.36 35.6
1418 1 7.12 24.92 39.16
1419 1 8.9 23.14 37.38
1420 1 10.68 21.36 39.16
1421 1 8.9 26.7 40.94
1422 1 12.46 26.7 37.38
1423 1 10.68 24.92 35.6
1424 1 12.46 23.14 40.94
1425 2 8.01 22.25 36.49
1426 2 13.35 25.81 38.27
1427 2 9.79 24.03 36.49
1428 2 11.57 22.25 40.05
1429 2 8.01 25.81 40.05
1430 2 11.57 25.81 36.49
1431 2 9.79 27.59 40.05
1432 2 9.79 22.25 38.27
1433 2 11.57 24.03 41.83
1434 2 13.35 24.03 40.05
1435 2 9.79 25.81 41.83
1436 2 8.01 27.59 41.83
1437 2 8.01 24.03 38.27
1438 2 11.57 27.59 38.27
1439 2 13.35 27.59 36.49
1440 2 13.35 22.25 41.83
1441 1 7.12 28.48 0.0
1442 1 7.12 32.04 3.56
1443 1 8.9 30.26 1.78
1444 1 10.68 28.48 3.56
1445 1 8.9 33.82 5.34
1446 1 12.46 33.82 1.78
1447 1 10.68 32.04 0.0
1448 1 12.46 30.26 5.34
1449 2 8.01 29.37 0.89
1450 2 13.35 32.93 2.67
1451 2 9.79 31.15 0.89
1452 2 11.57 29.37 4.45
1453 2 8.01 32.93 4.45
1454 2 11.57 32.93 0.89
1455 2 9.79 34.71 4.45
1456 2 9.79 29.37 2.67
1457 2 11.57 31.15 6.23
1458 2 13.35 31.15 4.45
1459 2 9.79 32.93 6.23
1460 2 8.01 34.71 6.23
1461 2 8.01 31.15 2.67
1462 2 11.57 34.71 2.67
1463 2 13.35 34.71 0.89
1464 2 13.35 29.37 6.23
1465 1 7.12 28.48 7.12
1466 1 7.12 32.04 10.68
1467 1 8.9 30.26 8.9
1468 1 10.68 28.48 10.68
1469 1 8.9 33.82 12.46
1470 1 12.46 33.82 8.9
1471 1 10.68 32.04 7.12
1472 1 12.46 30.26 12.46
1473 2 8.01 29.37 8.01
1474 2 13.35 32.93 9.79
1475 2 9.79 31.15 8.01
1476 2 11.57 29.37 11.57
1477 2 8.01 32.93 11.57
1478 2 11.57 32.93 8.01
1479 2 9.79 34.71 11.57
1480 2 9.79 29.37 9.79
1481 2 11.57 31.15 13.35
1482 2 13.35 31.15 11.57
1483 2 9.79 32.93 13.35
1484 2 8.01 34.71 13.35
1485 2 8.01 31.15 9.79
1486 2 11.57 34.71 9.79
1487 2 13.35 34.71 8.01
1488 2 13.35 29.37 13.35
1489 1 7.12 28.48 14.24
1490 1 7.12 32.04 17.8
1491 1 8.9 30.26 16.02
1492 1 10.68 28.48 17.8
1493 1 8.9 33.82 19.58
1494 1 12.46 33.82 16.02
1495 1 10.68 32.04 14.24
1496 1 12.46 30.26 19.58
1497 2 8.01 29.37 15.13
1498 2 13.35 32.93 16.91
1499 2 9.79 31.15 15.13
1500 2 11.57 29.37 18.69
1501 2 8.01 32.93 18.69
1502 2 11.57 32.93 15.13
1503 2 9.79 34.71 18.69
1504 2 9.79 29.37 16.91
1505 2 11.57 31.15 20.47
1506 2 13.35 31.15 18.69
1507 2 9.79 32.93 20.47
1508 2 8.01 34.71 20.47
1509 2 8.01 31.15 16.91
1510 2 11.57 34.71 16.91
1511 2 13.35 34.71 15.13
1512 2 13.35 29.37 20.47
1513 1 7.12 28.48 21.36
1514 1 7.12 32.04 24.92
1515 1 8.9 30.26 23.14
1516 1 10.68 28.48 24.92
1517 1 8.9 33.82 26.7
1518 1 12.46 33.82 23.14
1519 1 10.68 32.04 21.36
1520 1 12.46 30.26 26.7
1521 2 8.01 29.37 22.25
1522 2 13.35 32.93 24.03
1523 2 9.79 31.15 22.25
1524 2 11.57 29.37 25.81
1525 2 8.01 32.93 25.81
1526 2 11.57 32.93 22.25
1527 2 9.79 34.71 25.81
1528 2 9.79 29.37 24.03
1529 2 11.57 31.15 27.59
1530 2 13.35 31.15 25.81
1531 2 9.79 32.93 27.59
1532 2 8.01 34.71 27.59
1533 2 8.01 31.15 24.03
1534 2 11.57 34.71 24.03
1535 2 13.35 34.71 22.25
1536 2 13.35 29.37 27.59
1537 1 7.12 28.48 28.48
1538 1 7.12 32.04 32.04
1539 1 8.9 30.26 30.26
1540 1 10.68 28.48 32.04
1541 1 8.9 33.82 33.82
1542 1 12.46 33.82 30.26
1543 1 10.68 32.04 28.48
1544 1 12.46 30.26 33.82
1545 2 8.01 29.37 29.37
1546 2 13.35 32.93 31.15
1547 2 9.79 31.15 29.37
1548 2 11.57 29.37 32.93
1549 2 8.01 32.93 32.93
1550 2 11.57 32.93 29.37
1551 2 9.79 34.71 32.93
1552 2 9.79 29.37 31.15
1553 2 11.57 31.15 34.71
1554 2 13.35 31.15 32.93
1555 2 9.79 32.93 34.71
1556 2 8.01 34.71 34.71
1557 2 8.01 31.15 31.15
1558 2 11.57 34.71 31.15
1559 2 13.35 34.71 29.37
1560 2 13.35 29.37 34.71
1561 1 7.12 28.48 35.6
1562 1 7.12 32.04 39.16
1563 1 8.9 30.26 37.38
1564 1 10.68 28.48 39.16
1565 1 8.9 33.82 40.94
1566 1 12.46 33.82 37.38
1567 1 10.68 32.04 35.6
1568 1 12.46 30.26 40.94
1569 2 8.01 29.37 36.49
1570 2 13.35 32.93 38.27
1571 2 9.79 31.15 36.49
1572 2 11.57 29.37 40.05
1573 2 8.01 32.93 40.05
1574 2 11.57 32.93 36.49
1575 2 9.79 34.71 40.05
1576 2 9.79 29.37 38.27
1577 2 11.57 31.15 41.83
1578 2 13.35 31.15 40.05
1579 2 9.79 32.93 41.83
1580 2 8.01 34.71 41.83
1581 2 8.01 31.15 38.27
1582 2 11.57 34.71 38.27
1583 2 13.35 34.71 36.49
1584 2 13.35 29.37 41.83
1585 1 7.12 35.6 0.0
1586 1 7.12 39.16 3.56
1587 1 8.9 37.38 1.78
1588 1 10.68 35.6 3.56
1589 1 8.9 40.94 5.34
1590 1 12.46 40.94 1.78
1591 1 10.68 39.16 0.0
1592 1 12.46 37.38 5.34
1593 2 8.01 36.49 0.89
1594 2 13.35 40.05 2.67
1595 2 9.79 38.27 0.89
1596 2 11.57 36.49 4.45
1597 2 8.01 40.05 4.45
1598 2 11.57 40.05 0.89
1599 2 9.79 41.83 4.45
1600 2 9.79 36.49 2.67
1601 2 11.57 38.27 6.23
1602 2 13.35 38.27 4.45
1603 2 9.79 40.05 6.23
1604 2 8.01 41.83 6.23
1605 2 8.01 38.27 2.67
1606 2 11.57 41.83 2.67
1607 2 13.35 41.83 0.89
1608 2 13.35 36.49 6.23
1609 1 7.12 35.6 7.12
1610 1 7.12 39.16 10.68
1611 1 8.9 37.38 8.9
1612 1 10.68 35.6 10.68
1613 1 8.9 40.94 12.46
1614 1 12.46 40.94 8.9
1615 1 10.68 39.16 7.12
1616 1 12.46 37.38 12.46
1617 2 8.01 36.49 8.01
1618 2 13.35 40.05 9.79
1619 2 9.79 38.27 8.01
1620 2 11.57 36.49 11.57
1621 2 8.01 40.05 11.57
1622 2 11.57 40.05 8.01
1623 2 9.79 41.83 11.57
1624 2 9.79 36.49 9.79
1625 2 11.57 38.27 13.35
1626 2 13.35 38.27 11.57
1627 2 9.79 40.05 13.35
1628 2 8.01 41.83 13.35
